Account_id|Address_Id|Primary|
1-3XUQG4|1-3XUQG7|Y|
1-3XUPYM|1-3XUPYP|Y|
1-3XUQ3M|1-3XUQ3P|Y|
1-3XUQBE|1-3XUQBH|Y|
1-3XUQX2|1-3WZCA3|Y|
1-3XUQKK|1-3XUQKN|Y|
1-3XZX08|1-3XZX0B|Y|
1-3XOGJ2|1-3XOGJ5|Y|
1-3XOH96|1-3XOH99|Y|
1-3XZW7C|1-3XZW7F|Y|
1-3XZXSA|1-3XZXSD|Y|
1-3XUSQC|1-3XUSQF|Y|
1-3Y0NDE|1-3Y0NDH|Y|
1-3Y0FLY|1-3Y0FM1|Y|
1-3Y0FPU|1-3Y0FPX|Y|
1-3Y0N5M|1-3Y0N5P|Y|
1-3Y0OCE|1-3Y0OCH|Y|
1-3Y0OGA|1-3Y0OGD|Y|
1-3XONIQ|1-3XONIT|Y|
1-3XON68|1-3XON6B|Y|
1-3XONA4|1-3XJNHP|Y|
1-3XONE0|1-3XONE3|Y|
1-3XONMM|1-3XONMP|Y|
1-3XONRC|1-3XONRF|Y|
1-3XV7OO|1-3XV7OR|Y|
1-3XV7FS|1-3XV7FV|Y|
1-3XV7WG|1-3XV7WJ|Y|
1-3XV7K8|1-3XV7KB|Y|
1-3XV7SK|1-3XV7SN|Y|
1-3XV80C|1-3XV80F|N|
1-3XV80C|1-3XV80H|Y|
1-3Y1TFU|1-3Y1TFX|Y|
1-3Y1STM|1-3Y1STP|Y|
1-3Y1SXI|1-3Y1SXL|Y|
1-3Y1T1E|1-3Y1T1H|Y|
1-3Y1TJQ|1-3Y1TJT|Y|
1-3Y1TZ0|1-3Y1TZ3|Y|
1-3XRGIA|1-3XRGID|Y|
1-3XREN2|1-3XREN5|Y|
1-3XRES2|1-3XRES5|Y|
1-3XREVY|1-3XREW1|Y|
1-3XRGMQ|1-3XRGMT|Y|
1-3XRGQM|1-3XRGQP|Y|
1-3XMOQE|1-3XMOQH|Y|
1-3XMO8C|1-3XMO8F|N|
1-3XMO8C|1-3XMO8H|Y|
1-3XMOH8|1-3XMOHB|Y|
1-3XMOLY|1-3XMOM1|Y|
1-3XMOUA|1-3XMOUD|Y|
1-3XMOYQ|1-3XMOYT|Y|
1-3XLXXE|1-3XLXXH|Y|
1-3XLXFM|1-3XLXFP|N|
1-3XLXFM|1-3XLXFR|Y|
1-3XLXKM|1-3XLXKP|Y|
1-3XMG4Y|1-3XMG51|Y|
1-3XLY1A|1-3WVH89|Y|
1-3XWAFO|1-3XWAFR|Y|
1-3XLXP2|1-3X3CD1|Y|
1-3XWANG|1-3XWANJ|Y|
1-3XW9ZK|1-3XW9ZN|Y|
1-3XWA3G|1-3XWA3J|Y|
1-3XWA7C|1-2FD4V|N|
1-3XWA7C|1-3XWA7F|Y|
1-3XWA7C|1-3XWA7I|N|
1-3XP6GO|1-3XP6GR|Y|
1-3XP678|1-3XP67B|N|
1-3XP678|1-3XP67D|Y|
1-3XP6PK|1-3X4Q9Z|Y|
1-3XP6C8|1-3WMHFV|Y|
1-3XP6L4|1-3XP6L7|Y|
1-3XP6TG|1-3XP6TJ|Y|
1-3XP6TG|1-3XP6TL|N|
1-3XP8VM|1-3XP8VP|Y|
1-3XP81C|1-3XP81F|Y|
1-3XP89O|1-3XP89R|Y|
1-3XP8E4|1-3XP8E7|N|
1-3XP8E4|1-3XP8E9|Y|
1-3XP8IK|1-3XP8IN|Y|
1-3XZS0I|1-3XZS0L|Y|
1-3XZS0I|1-3XZS0N|N|
1-3XZRJ0|1-3W4QMD|Y|
1-3XZRNG|1-3XZRNJ|Y|
1-3XZRTA|1-3XZRTD|Y|
1-3XZSA8|1-3XZSAB|Y|
1-3Y02US|1-3Y02UV|Y|
1-3Y01PE|1-3Y01PH|Y|
1-3Y01U4|1-3Y01U7|Y|
1-3Y02QM|1-3Y02QP|Y|
1-3Y02ZI|1-3Y02ZL|Y|
1-3XPQY6|1-3X7RUZ|Y|
1-3XPQL4|1-3WTPCJ|Y|
1-3XPQP0|1-3XPQP3|Y|
1-3XPQTQ|1-3XPQTT|Y|
1-3XPR36|1-3XPR39|Y|
1-3XXXQO|1-3XXXQR|Y|
1-3XXWH4|1-3XXWH7|Y|
1-3XXXDM|1-3XXXDP|Y|
1-3XXXKK|1-3VTGLP|Y|
1-3XXXW8|1-3XXXWB|Y|
1-3XUR4U|1-3XUR4X|Y|
1-3XUQOG|1-3XUQOJ|Y|
1-3XUQSC|1-3XUQSF|Y|
1-3XUR0Y|1-3XUR11|Y|
1-3XURLI|1-3XURLL|Y|
1-3XUT84|1-3XUT87|Y|
1-3XUSUS|1-3XUSUV|Y|
1-3XUSZ8|1-3UG8DF|N|
1-3XUSZ8|1-3XUSZC|Y|
1-3XUT3O|1-3XUT3R|Y|
1-3XUTGG|1-3XUTGJ|Y|
1-3Y0QM2|1-3Y0QM5|Y|
1-3Y0OK6|1-3Y0OK9|Y|
1-3Y0OO2|1-3Y0OO5|Y|
1-3Y0OW4|1-3Y0OW7|Y|
1-3Y0QX6|1-3Y0QX9|Y|
1-3XOO8A|1-3XOO8D|Y|
1-3XONV8|1-3XONVB|Y|
1-3XONV8|1-3XONVD|N|
1-3XONZO|1-3XKEZP|Y|
1-3XOO4E|1-3XOO4H|Y|
1-3XOOCQ|1-3XOOCT|Y|
1-3XV8CU|1-3XV8CX|Y|
1-3XV852|1-3XV855|Y|
1-3XKT20|1-3XKT23|Y|
1-3XV88Y|1-3XV891|Y|
1-3XV8HA|1-3XV8HD|Y|
1-3Y1W1G|1-3Y1W1J|Y|
1-3Y1VMG|1-3U8O6V|Y|
1-3Y1VQC|1-3Y1VQF|Y|
1-3Y1VU8|1-3Y1VUB|Y|
1-3Y1X4C|1-3Y1X4F|Y|
1-3XMJTQ|1-3XMJTT|Y|
1-3XRGVC|1-3XRGVF|Y|
1-3XRH0W|1-3XRH0Z|Y|
1-3Y21T8|1-3Y21TB|Y|
1-3XMKJK|1-3XMKJN|Y|
1-3XMPLI|1-3XMPLL|Y|
1-3XMP72|1-3XMP75|N|
1-3XMP72|1-3XMP77|Y|
1-3XMPBI|1-3XMPBL|Y|
1-3XMPBI|1-3XMPBN|N|
1-3XMPHM|1-3XMPHP|Y|
1-3XMPPY|1-3XMPQ1|N|
1-3XMPPY|1-3XMPQ3|Y|
1-3XMF72|1-3XMF75|Y|
1-3XLY56|1-3XLY59|Y|
1-3XMEYQ|1-3XMEYT|Y|
1-3XMF2M|1-3XMF2P|Y|
1-3XMFAY|1-3XMFB1|Y|
1-3XWAVS|1-3XUNM9|Y|
1-3XWAJK|1-3XWAJN|Y|
1-3XWFTA|1-2FGTD|Y|
1-3XWARW|1-3XWARZ|Y|
1-3XWB0S|1-3XWB0V|Y|
1-3XWB4O|1-3XWB4R|Y|
1-3XP790|1-3XP793|Y|
1-3XP718|1-3XP71B|Y|
1-3XP7HW|1-3XP7HZ|Y|
1-3XP754|1-3XP757|Y|
1-3XP7DG|1-3XP7DJ|Y|
1-3XP94I|1-3XP94L|Y|
1-3XP8NA|1-3XP8ND|Y|
1-3XP8RQ|1-3XP8RT|Y|
1-3XP902|1-3XO1LN|Y|
1-3XPAHO|1-3XPAHR|Y|
1-3XP98E|1-3XP98H|Y|
1-3XZTUC|1-3XZTUF|Y|
1-3XZSFS|1-3XZSFV|Y|
1-3XZSFS|1-3XZSFX|N|
1-3XZTG6|1-3XZTG9|Y|
1-3XZTKW|1-3XZTKZ|Y|
1-3XZTZW|1-3W4QDR|N|
1-3XZTZW|1-3XZTZZ|Y|
1-3XZVXM|1-3XZVXP|Y|
1-3Y03S4|1-3Y03S7|Y|
1-3Y034S|1-3Y034V|Y|
1-3Y038Y|1-3Y0391|Y|
1-3Y03KC|1-3Y03KF|Y|
1-3Y03XO|1-3Y03XR|Y|
1-3Y0438|1-3Y043B|Y|
1-3XPRJU|1-3XPRJX|Y|
1-3XPR7M|1-3XPR7P|Y|
1-3XPRBI|1-3XPRBL|Y|
1-3XPRFY|1-3XPRG1|Y|
1-3XPROA|1-3XPROD|Y|
1-3XPRTA|1-3XPRTD|Y|
1-3XXYGS|1-3XXYGV|Y|
1-3XXY1S|1-3XXY1V|Y|
1-3XXY6I|1-3XXY6L|Y|
1-3XXYBI|1-3XN9TF|N|
1-3XXYBI|1-3XXYBL|Y|
1-3XXYKO|1-3XXYKR|Y|
1-3XXYOK|1-3XXYON|Y|
1-3XURPE|1-3XURPH|Y|
1-3XUR9A|1-3XUR9D|Y|
1-3XURDQ|1-3XURDT|Y|
1-3XURHM|1-3XURHP|Y|
1-3XXZNK|1-3XXZNN|Y|
1-3XXZSA|1-3XXZSD|Y|
1-3XUTXE|1-3XUTXH|Y|
1-3XUTKC|1-3XUTKF|Y|
1-3XUTO8|1-3XUTOB|Y|
1-3XUTSO|1-3XUTSR|Y|
1-3XUU56|1-3XUU59|Y|
1-3XUU92|1-3X1H51|Y|
1-3Y0VC2|1-3Y0VC5|Y|
1-3Y0U4G|1-3Y0U4J|Y|
1-3Y0UCI|1-3Y0UCL|Y|
1-3Y0UGE|1-3Y0UGH|Y|
1-3Y0VJK|1-3Y0VJN|Y|
1-3Y0VNQ|1-3Y0VNT|Y|
1-3XOOTY|1-3XOOU1|Y|
1-3XOOGM|1-3XOOGP|Y|
1-3XOOL2|1-3XNFZL|Y|
1-3XOOPI|1-3XOOPL|Y|
1-3XOOXU|1-3XOOXX|Y|
1-3XOP2K|1-3XOP2N|Y|
1-3XOP2K|1-3XOP2P|N|
1-3XKSX0|1-3XKSX3|Y|
1-3XKDBC|1-3XKDBF|Y|
1-3XKDF8|1-3XKDFB|Y|
1-3XKST4|1-3XKST7|Y|
1-3XKT5W|1-3XKT5Z|Y|
1-3XKTAC|1-3XKTAF|Y|
1-3Y26ZW|1-3Y26ZZ|Y|
1-3Y1X88|1-3Y1X8B|Y|
1-3Y1XFQ|1-3Y1XFT|Y|
1-3Y26W0|1-3Y26W3|Y|
1-3Y27YW|1-3Y27YZ|Y|
1-3Y2832|1-3Y2835|Y|
1-3XQP0K|1-3XQP0N|Y|
1-3XML9Y|1-3XMLA1|Y|
1-3XMMSY|1-3XMMT1|Y|
1-3XQNJ8|1-3XQNJB|Y|
1-3XRCRK|1-3XRCRN|Y|
1-3XREZU|1-3XREZX|Y|
1-3XRHN4|1-3XOL9P|Y|
1-3XRH9I|1-3XRH9L|Y|
1-3XRHEI|1-3XRHEL|Y|
1-3XRHJ8|1-3XRHJB|Y|
1-3XRHRU|1-3XI2KL|N|
1-3XRHRU|1-3XRHRX|Y|
1-3XRI1K|1-3XRI1N|Y|
1-3XMFS6|1-3XMFS9|Y|
1-3XMFEU|1-3XMFEX|Y|
1-3XMFIQ|1-3XMFIT|Y|
1-3XMFN6|1-3XMFN9|Y|
1-3XMG12|1-3XMG15|Y|
1-3XYPFW|1-3XYPFZ|Y|
1-3XN19I|1-3XN19L|Y|
1-3XWFPE|1-3XWFPH|Y|
1-3XMG9E|1-3XMG9H|Y|
1-3XN152|1-3XN155|Y|
1-3XN1DE|1-3XN1DH|Y|
1-3XWGEO|1-3XWGER|N|
1-3XWGEO|1-3XWGET|Y|
1-3XP7LS|1-3XP7LV|Y|
1-3XP7PO|1-3XP7PR|Y|
1-3XWGAS|1-3XWGAV|Y|
1-3XWGJY|1-3XWGK1|Y|
1-3XWPK4|1-3X3G41|Y|
1-3XPAQ0|1-3WTJJ3|Y|
1-3XPA4W|1-3XPA4Z|Y|
1-3XPA9W|1-3XPA9Z|Y|
1-3XPA9W|1-3XPAA1|N|
1-3XPAM4|1-3XPAM7|Y|
1-3XPB6O|1-3XPB6R|Y|
1-3Y016S|1-3Y016V|Y|
1-3Y00NM|1-3Y00NP|Y|
1-3Y00T6|1-3Y00T9|Y|
1-3Y00YG|1-3Y00YJ|Y|
1-3Y01BI|1-3Y01BL|Y|
1-3Y04NS|1-3Y04NV|Y|
1-3Y048I|1-3Y048L|Y|
1-3Y04DS|1-3Y04DV|Y|
1-3Y04II|1-3Y04IL|Y|
1-3Y04TM|1-3Y04TP|Y|
1-3XPSAS|1-3XPSAV|Y|
1-3XPRXQ|1-3XPRXT|Y|
1-3XPS2G|1-3XPS2J|Y|
1-3XPS6W|1-3XPS6Z|Y|
1-3Y05IC|1-3Y05IF|Y|
1-3XXZ58|1-3XXZ5B|Y|
1-3XXYSG|1-3XXYSJ|Y|
1-3XXYWW|1-3XXYWZ|Y|
1-3XXZ1C|1-3XXZ1F|Y|
1-3XXZ9O|1-3XSKG5|Y|
1-3XXZ9O|1-3XSKG7|N|
1-3XXZ9O|1-3XXZ9R|N|
1-3XY0BG|1-3XY0BJ|Y|
1-3XXZWQ|1-3XXZWT|Y|
1-3XY016|1-3XIUEH|N|
1-3XY06Q|1-3XY06T|Y|
1-3XY0FW|1-3XY0FZ|Y|
1-3XUV5U|1-3XUV5X|Y|
1-3XY016|1-3XA2DJ|Y|
1-3XUUCY|1-3XUUD1|Y|
1-3XUUGU|1-3XUUGX|Y|
1-3XUUP6|1-3XUUP9|N|
1-3XUUP6|1-3XUUPB|Y|
1-3XUUTM|1-KYYA7|Y|
1-3Y0Y8I|1-3Y0Y8L|Y|
1-3Y0XPW|1-3UEUUN|Y|
1-3Y0XTS|1-3Y0XTV|Y|
1-3Y0Y4M|1-3Y0Y4P|Y|
1-3Y0YCE|1-3Y0YCH|Y|
1-3Y10KY|1-3Y10L1|Y|
1-3Y105O|1-3Y105R|Y|
1-3Y109K|1-3Y109N|Y|
1-3Y10H2|1-3Y10H5|Y|
1-3Y11GM|1-3Y11GP|Y|
1-3XMHC0|1-3XMHC3|Y|
1-3XKTES|1-3XKTEV|Y|
1-3XMH34|1-3XMH37|Y|
1-3XMH7K|1-3XMH7N|Y|
1-3XMHFW|1-3XMHFZ|Y|
1-3XMHFW|1-3XMHG1|N|
1-3XV8W0|1-3XV8W3|Y|
1-3Y286Y|1-3Y2871|Y|
1-3XV8LQ|1-3XIJR5|Y|
1-3XV8R0|1-3XKZM7|Y|
1-3XV9I8|1-3XV9IB|Y|
1-3Y1ZPO|1-3Y1ZPR|Y|
1-3Y1XJM|1-3Y1XJP|Y|
1-3Y1XR4|1-3Y1XR7|Y|
1-3Y1XV0|1-3Y1XV3|Y|
1-3Y1ZTK|1-3Y1ZTN|Y|
1-3XRJWS|1-3XRJWV|N|
1-3XRJWS|1-3XRJWX|Y|
1-3XRI6A|1-3XRI6D|Y|
1-3XRIA6|1-3XRIA9|Y|
1-3XRJSW|1-3XRJSZ|Y|
1-3XRK68|1-3XRK6B|Y|
1-3XYPKC|1-3XYPKF|Y|
1-3XYPOS|1-3XYPOV|Y|
1-3XYPTI|1-3XYPTL|Y|
1-3XYQB0|1-3XYQB3|Y|
1-3XYQKG|1-3XYQKJ|Y|
1-3XN738|1-3XN73B|Y|
1-3XN1LQ|1-3XN1LT|Y|
1-3XN1Q6|1-3XN1Q9|Y|
1-3XN6YI|1-3XN6YL|Y|
1-3XN6YI|1-3XN6YN|N|
1-3XN774|1-3XN777|Y|
1-3XN7B0|1-3XN7B3|Y|
1-3XWGOY|1-3XWGP1|Y|
1-3XWNNI|1-3XWNNL|Y|
1-3XWNS8|1-3XWNSB|Y|
1-3XWNWO|1-3XWNWR|Y|
1-3XWPF4|1-KVM5H|Y|
1-3XPBBO|1-3XPBBR|Y|
1-3XPATW|1-3XPATZ|Y|
1-3XPAYC|1-3XPAYF|Y|
1-3XPB28|1-3XPB2B|Y|
1-3XPBFK|1-3XPBFN|Y|
1-3XPBVO|1-3XPBVR|Y|
1-3XPCO0|1-3XPCO3|Y|
1-3XPCCC|1-3WVQOT|Y|
1-3XPCG8|1-3XPCGB|Y|
1-3XPCK4|1-3XPCK7|Y|
1-3XPCSG|1-3XMR1B|Y|
1-3XPER0|1-3XPER3|Y|
1-3Y05DM|1-3Y05DP|Y|
1-3Y04YM|1-3Y04YP|Y|
1-3Y053C|1-3Y053F|Y|
1-3Y058M|1-3Y058P|Y|
1-3XPHXG|1-3XPHXJ|Y|
1-3XPI26|1-3XPI29|Y|
1-3Y060Y|1-3Y0611|Y|
1-3Y05N2|1-3Y05N5|Y|
1-3Y05R8|1-3Y05RB|Y|
1-3Y05VE|1-3Y05VH|Y|
1-3Y065O|1-3Y065R|Y|
1-3Y06AO|1-3Y06AR|Y|
1-3XUNQ2|1-3XUNQ5|N|
1-3XUNQ2|1-3XUNQ7|Y|
1-3XXZEY|1-3XXZF1|Y|
1-3XXZIU|1-3XXZIX|N|
1-3XXZIU|1-3XXZIZ|N|
1-3XXZIU|1-3XXZJ1|Y|
1-3XOB10|1-3XOB13|Y|
1-3XUNUI|1-3XUNUL|Y|
1-3XUNYY|1-3XF6OT|Y|
1-3XY0XE|1-3XY0XH|Y|
1-3XY0JS|1-3XY0JV|Y|
1-3XY0OI|1-3XY0OL|Y|
1-3XY0SY|1-3WJH4Z|Y|
1-3XY11A|1-3W8ZNJ|Y|
1-3XY156|1-3XY159|Y|
1-3XUVFA|1-3XUVFD|Y|
1-3XUUXI|1-3XUUXL|Y|
1-3XUV1E|1-3XUV1H|Y|
1-3XUVAK|1-3XUVAN|Y|
1-3XV0DM|1-3XV0DP|Y|
1-3XUVKA|1-1XV5Z|Y|
1-3XUVKA|1-3XUVKD|N|
1-3Y0ZMI|1-3Y0ZML|Y|
1-3Y0ZEQ|1-3Y0ZET|Y|
1-3Y0ZTQ|1-3Y0ZTT|Y|
1-3Y0ZXW|1-3Y0ZXZ|Y|
1-3XV0I2|1-3XV0I5|Y|
1-3XV0I2|1-3XV0I7|N|
1-3XV0NC|1-3XV0NF|Y|
1-3Y125M|1-3Y125P|Y|
1-3Y11T4|1-3Y11T7|Y|
1-3Y11XU|1-3Y11XX|Y|
1-3Y121Q|1-3Y121T|Y|
1-3Y1356|1-3Y1359|Y|
1-3Y13JW|1-3Y13JZ|Y|
1-3XMHZW|1-3XMHZZ|Y|
1-3XMHKC|1-3XMHKF|Y|
1-3XMHS4|1-3XMHS7|Y|
1-3XMHW0|1-3XMHW3|Y|
1-3XMI4C|1-3XMI4F|Y|
1-3XMI9C|1-3XMI9F|Y|
1-3XMI9C|1-3XMI9H|N|
1-3Y1WD4|1-3Y1WD7|Y|
1-3Y1TRI|1-3Y1TRL|Y|
1-3Y1W5C|1-3Y1W5F|Y|
1-3Y1W98|1-3Y1W9B|Y|
1-3Y1WH0|1-3Y1WH3|Y|
1-3Y1WKW|1-3Y1WKZ|Y|
1-3Y2120|1-3Y2123|Y|
1-3Y1ZYA|1-3Y1ZYD|Y|
1-3Y2026|1-3Y2029|Y|
1-3Y206C|1-3Y206F|Y|
1-3Y215W|1-3Y215Z|Y|
1-3Y219S|1-3Y219V|Y|
1-3XRKLS|1-3XRKLV|Y|
1-3XRKA4|1-3XRKA7|Y|
1-3XRKE0|1-3XRKE3|Y|
1-3XRKHW|1-3XRKHZ|Y|
1-3XRKU4|1-3XRKU7|Y|
1-3XRKY0|1-3XRKY3|Y|
1-3XVTOC|1-3XVTOF|Y|
1-3XQB7W|1-3XQB7Z|Y|
1-3XVUIC|1-3XVUIF|N|
1-3XVUIC|1-3XVUIH|Y|
1-3XM00E|1-3XM00H|Y|
1-3XSYTK|1-3XSYTN|Y|
1-3XSYXG|1-3XSYXJ|N|
1-3XSYXG|1-3XSYXL|Y|
1-3XLZNM|1-3XLZNP|Y|
1-3XLZS2|1-3XLZS5|Y|
1-3XLZWI|1-3XLZWL|Y|
1-3XM04U|1-3XM04X|Y|
1-3XM1CQ|1-3XM1CT|Y|
1-3XM18U|1-3WBZLD|Y|
1-3XM1GM|1-3XM1GP|Y|
1-3XM1L2|1-3XM1L5|Y|
1-3XM1OY|1-3XM1P1|Y|
1-3XWV3A|1-3XWV3D|Y|
1-3XWUQ8|1-3XWUQB|N|
1-3XWUQ8|1-3XWUQD|Y|
1-3XWUVI|1-3XWUVL|Y|
1-3XWUZE|1-3XWUZH|Y|
1-3XWVC6|1-3XWVC9|Y|
1-3XWW5W|1-3XWW5Z|Y|
1-3XT3UY|1-3XT3V1|Y|
1-3XT3ZE|1-3XT3ZH|Y|
1-3XWVX0|1-3XWVX3|Y|
1-3XWWAC|1-3XWWAF|Y|
1-3XT5UC|1-3XT5UF|Y|
1-3XT5HU|1-3XT5HX|Y|
1-3XT5LQ|1-3XT5LT|Y|
1-3XT5QG|1-3XT5QJ|Y|
1-3XT5Y8|1-3XT5YB|Y|
1-3XT3GS|1-3XT3GV|Y|
1-3XSQTI|1-3XSQTL|Y|
1-3XSX2S|1-3XSX2V|Y|
1-3XSXWI|1-3WHLM5|Y|
1-3XWW1G|1-3XWW1J|N|
1-3XWW1G|1-3XWW1L|Y|
1-3XNYRM|1-3XNYRP|Y|
1-3XNYD6|1-3XFZ59|Y|
1-3XNYHM|1-3XNYHP|Y|
1-3XNYMM|1-3XNYMP|Y|
1-3XO09I|1-3XO09L|Y|
1-3YX1WO|1-3YX1WR|Y|
1-3YX2SC|1-3YX2SF|Y|
1-3YX1SS|1-3YX1SV|Y|
1-3YX2W8|1-3YX2WB|Y|
1-3YX1OW|1-3Y6YUN|Y|
1-3YQDTC|1-3YQDTF|Y|
1-3YQEAA|1-3YQEAD|Y|
1-3YQE6E|1-3YQE6H|Y|
1-3YQBYO|1-3YQBYR|Y|
1-3YQEE6|1-3YQEE9|Y|
1-3YR3U0|1-3YR3U3|Y|
1-3YR3XW|1-3YR3XZ|Y|
1-3YR44U|1-3YR44X|Y|
1-3YR3Q4|1-3YR3Q7|Y|
1-3YR48Q|1-3YR48T|Y|
1-3YJM4A|1-3YJM4D|Y|
1-3YJMG8|1-3YJMGB|Y|
1-3YJLWI|1-3YJLWL|Y|
1-3YJM0E|1-3YJM0H|Y|
1-3YJM8G|1-3YJM8J|Y|
1-3YR6Y8|1-3YR6YB|Y|
1-3YR6MK|1-3YR6MN|Y|
1-3YR6QG|1-3YR6QJ|Y|
1-3YR6UC|1-3YR6UF|Y|
1-3YR724|1-3YR727|Y|
1-3XRMOI|1-3XRMOL|N|
1-3XRMOI|1-3XRMON|Y|
1-3XRMCA|1-3XRMCD|Y|
1-3XRMG6|1-3XRMG9|Y|
1-3XRMKM|1-3XRMKP|Y|
1-3XMP36|1-3XMP39|Y|
1-3XWKR2|1-3W9IIP|Y|
1-3XWKVS|1-3XWKVV|Y|
1-3XWKGS|1-3XWKGV|Y|
1-3XWKMC|1-3XWKMF|Y|
1-3XWL08|1-3WGQF3|Y|
1-3XQ5NC|1-3XQ5NF|Y|
1-3XQ5B4|1-3XQ5B7|Y|
1-3XQ5F0|1-3XQ5F3|Y|
1-3XQ5JG|1-3XQ5JJ|Y|
1-3XQ5S2|1-3XQ5S5|Y|
1-3XVV8G|1-3XVV8J|Y|
1-3XQAMI|1-3XQAML|Y|
1-3XQB04|1-3XQB07|Y|
1-3XQB40|1-3XQB43|Y|
1-3XVVE0|1-3XN1Q9|Y|
1-3XW0X6|1-3XW0X9|Y|
1-3XSZ2Q|1-3XSZ2T|Y|
1-3XM09A|1-3XM09D|Y|
1-3XM0D6|1-3XM0D9|Y|
1-3XM0HM|1-3XM0HP|Y|
1-3XSZ6M|1-3XN7OF|Y|
1-3XSZAI|1-3XQT6X|Y|
1-3XM27U|1-3XM27X|Y|
1-3XM1TE|1-3XM1TH|Y|
1-3XM1Y4|1-3XM1Y7|Y|
1-3XM22K|1-3XM22N|Y|
1-3XM22K|1-3XM22P|N|
1-3XM2CA|1-3XM2CD|Y|
1-3XM2G6|1-3XM2G9|Y|
1-3XN396|1-3XN399|Y|
1-3XWVGM|1-3XWVGP|Y|
1-3XWVOO|1-3XLMLH|Y|
1-3XWVT4|1-3XWVT7|Y|
1-3XN3D2|1-3WG0KJ|Y|
1-3XN3GY|1-3WY7EP|Y|
1-3XWWVQ|1-3XWWVT|Y|
1-3XWVGM|1-3WE0GP|N|
1-3XWWE8|1-3XWWEB|Y|
1-3XWWIY|1-3XWWJ1|Y|
1-3XWWNE|1-3XWWNH|Y|
1-3XWXS8|1-3WJD6H|Y|
1-3XX1L6|1-3XX1L9|Y|
1-3XT6F6|1-3XT6F9|Y|
1-3XT624|1-3XT627|Y|
1-3XT660|1-3XT663|Y|
1-3XT6AG|1-3XT6AJ|Y|
1-3XT6K6|1-3XT6K9|Y|
1-3XT6P6|1-3XT6P9|Y|
1-3XX3CI|1-KXZWZ|Y|
1-3XWWRA|1-3XWWRD|Y|
1-3XX1XY|1-3XX1Y1|N|
1-3XX1XY|1-3XX1Y3|Y|
1-3XX2O2|1-3XX2O5|Y|
1-3XT48U|1-3XT48X|Y|
1-3XXLEI|1-3XXLEL|Y|
1-3XO0RK|1-3XO0RN|Y|
1-3XO0DY|1-3XO0E1|N|
1-3XO0DY|1-3XO0E3|Y|
1-3XO0J8|1-3XO0JB|Y|
1-3XO0NO|1-3XO0NR|Y|
1-3XO0VG|1-3XO0VJ|Y|
1-3XO0ZC|1-3XO0ZF|Y|
1-3YX6DI|1-3YX6DL|Y|
1-3YX7NM|1-3YX7NP|Y|
1-3YXCT6|1-3YXCT9|Y|
1-3YX9IA|1-3YX9ID|Y|
1-3YXBQA|1-3YXBQD|Y|
1-3YQF5Y|1-3YQF61|Y|
1-3YX340|1-3YN8R5|Y|
1-3YQEQE|1-3YQEQH|Y|
1-3YQEUA|1-3YQEUD|Y|
1-3YQEY6|1-3YQEY9|Y|
1-3YQF22|1-3YQF25|Y|
1-3YQF9U|1-3YQF9X|Y|
1-3YQYBO|1-3YQYBR|Y|
1-3YXHE6|1-3YXHE9|Y|
1-3YQZXQ|1-3YQZXT|Y|
1-3YR0L2|1-3YR0L5|Y|
1-3YJMOA|1-3YJMOD|Y|
1-3YJMCC|1-3YJMCF|Y|
1-3YJN7G|1-3YJN7J|Y|
1-3YJMKE|1-3YJMKH|Y|
1-3YJMS6|1-3YJMS9|Y|
1-3YJMW2|1-3YJMW5|Y|
1-3YRCCE|1-3YRCCH|Y|
1-3YXSGS|1-3YXSGV|Y|
1-3YXWQ4|1-3YXWQ7|Y|
1-3YR7TC|1-3YR7TF|Y|
1-3YR7X8|1-3YR7XB|Y|
1-3XRNCE|1-3XRNCH|Y|
1-3Y742M|1-3Y742P|Y|
1-3Y746I|1-3Y746L|Y|
1-3XRMXY|1-3WMXH3|Y|
1-3XRN2E|1-3XRN2H|Y|
1-3XRN6U|1-3XRN6X|Y|
1-3XMPU4|1-3XMPU7|Y|
1-3XMPYK|1-3WG0KJ|Y|
1-3XVNAW|1-3XVNAZ|Y|
1-3XWL4O|1-3XWL4R|Y|
1-3XVMCG|1-3XVMCJ|Y|
1-3XVMH6|1-3XVMH9|Y|
1-3XVMLM|1-3XVMLP|N|
1-3XVMLM|1-3XVMLR|Y|
1-3XVMSA|1-3XVMSD|Y|
1-3XQ68Q|1-3XQ68T|Y|
1-3XQ5WI|1-3XQ5WL|Y|
1-3XQ60E|1-3XQ60H|Y|
1-3XQ64U|1-3XQ64X|Y|
1-3XQ6CM|1-3XQ6CP|Y|
1-3XQ794|1-3XQ797|Y|
1-3XLJTC|1-3XLJTF|Y|
1-3XW112|1-3XW115|Y|
1-3XLC62|1-3XLC65|Y|
1-3XLDRA|1-3XLDRD|Y|
1-3XSFJY|1-3XSFK1|N|
1-3XSFJY|1-3XSFK3|Y|
1-3XT15G|1-3XT15J|Y|
1-3XSZEE|1-3XSZEH|Y|
1-3XSZJ4|1-3XSZJ7|Y|
1-3XT11K|1-3XT11N|Y|
1-3XT19C|1-3XT19F|Y|
1-3XM2WA|1-3XM2WD|Y|
1-3XM2K2|1-3XM2K5|Y|
1-3XM2NY|1-3XM2O1|Y|
1-3XM2RU|1-3XM2RX|Y|
1-3XM30Q|1-3XM30T|Y|
1-3XN3X2|1-3XN3X5|Y|
1-3XN3KU|1-3XN3KX|Y|
